CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	10_S15.sorted Read Count	12_S16.sorted Read Count	13_S17.sorted Read Count	14_S18.sorted Read Count	1_S6.sorted Read Count	2_S7.sorted Read Count	3_S8.sorted Read Count	4_S9.sorted Read Count	5_S10.sorted Read Count	6_S11.sorted Read Count	7_S12.sorted Read Count	8_S13.sorted Read Count	9_S14.sorted Read Count
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2		0	0	0	0	0	0	3	6	1	0	3	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	0	0	0	0	0	0	0	0	0	0	0	0	0
